COD. PRODUCTO,AÑO,MES,MES NUMERO,DESCRIPCION,CATEGORIA,UNIDADES VENDIDAS,VALOR,INVENTARIO FINAL
111020,2023,Diciembre,12,ROLLO 540 MM X 60 MTS 175 MICRAS,LAMINACION,0,0,100
111016,2023,Diciembre,12,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,LAMINACION,30,4650000,145
112001,2023,Diciembre,12,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,12,3433540,29
112002,2023,Diciembre,12,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,18,6102700,104
112003,2023,Diciembre,12,ROLLO BOPP BRILLANTE 330 MM X 200 MT 23 MIC,PLASTIFICACION,54,3347500,449
112006,2023,Diciembre,12,ROLLO BOPP BRILLANTE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,30,12094022,11
112026,2023,Diciembre,12,ROLLO BOPP BRILLANTE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,5,2233800,29
112007,2023,Diciembre,12,ROLLO BOPP BRILLANTE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,15,7813200,26
112029,2023,Diciembre,12,ROLLO BOPP BRILLANTE 495 MM X 2000 MT 18 MIC,PLASTIFICACION,0,0,0
112008,2023,Diciembre,12,ROLLO BOPP BRILLANTE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,48,26662691,67
112028,2023,Diciembre,12,ROLLO BOPP BRILLANTE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,51,24546850,19
112009,2023,Diciembre,12,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,4,2276810,94
112024,2023,Diciembre,12,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,9,1721590,74
112010,2023,Diciembre,12,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,32,8334867,27
112011,2023,Diciembre,12,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,39,11809159,29
112012,2023,Diciembre,12,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,2,130000,369
112021,2023,Diciembre,12,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,15,5267700,31
112013,2023,Diciembre,12,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,1,150000,184
112015,2023,Diciembre,12,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,54,19175680,13
112025,2023,Diciembre,12,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,3,1214650,5
112016,2023,Diciembre,12,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,20,8762030,3
112017,2023,Diciembre,12,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,56,27601271,6
112018,2023,Diciembre,12,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,55,25302350,21
112019,2023,Diciembre,12,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,54,28197603,28
112005,2023,Diciembre,12,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,PLASTIFICACION,1,201681,62
122041,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,14,5845500,92
122042,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,0,0,3
122043,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,10,4800000,58
122044,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,10,4019400,43
122045,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,7,2842000,13
122046,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,0,0,30
122047,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,101,39200000,176
122048,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,3,1380000,55
122049,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,18,6800000,215
122050,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,1,437000,48
122051,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,65,28892500,92
122052,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,4,1916600,36
122053,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,18,8032500,119
122054,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,27,13273487,2
122055,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,36,14549250,82
122056,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,4,2000000,10
122057,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,11,4545750,84
122058,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,4,2000000,32
122059,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,5,1866150,81
122077,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,0,0,0
122060,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,3,1112150,54
122061,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,4,1519000,16
122062,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,1,375580,70
122063,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,7,2700800,44
122064,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0,31
122065,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,17,7738700,69
122066,2023,Diciembre,12,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,1,442700,66
131008,2023,Diciembre,12,VARILLA MEDIA LUNA  10 CM X 100 BLANCO,ANILLO DOBLE O,128,1662700,2163
131007,2023,Diciembre,12,VARILLA MEDIA LUNA  10 CM X 100 NEGRO,ANILLO DOBLE O,36,468000,1133
131010,2023,Diciembre,12,VARILLA MEDIA LUNA  15 CM X 100 BLANCO,ANILLO DOBLE O,88,1490000,876
131009,2023,Diciembre,12,VARILLA MEDIA LUNA  15 CM X 100 NEGRO,ANILLO DOBLE O,50,782000,517
131033,2023,Diciembre,12,VARILLA MEDIA LUNA  20 CM X 100 BLANCO,ANILLO DOBLE O,1,21000,12
131034,2023,Diciembre,12,VARILLA MEDIA LUNA  20 CM X 100 NEGRO,ANILLO DOBLE O,0,0,372
131017,2023,Diciembre,12,YOYO ORIGINAL CAJA X 50 AMARILLO,VARIOS,0,0,35
131018,2023,Diciembre,12,YOYO ORIGINAL CAJA X 50 AZUL,VARIOS,0,0,1387
131019,2023,Diciembre,12,YOYO ORIGINAL CAJA X 50 BLANCO,VARIOS,49,2887250,2236
131020,2023,Diciembre,12,YOYO ORIGINAL CAJA X 50 NEGRO,VARIOS,0,0,1040
131021,2023,Diciembre,12,YOYO ORIGINAL CAJA X 50 ROJO,VARIOS,0,0,112
131022,2023,Diciembre,12,YOYO ORIGINAL CAJA X 50 VERDE,VARIOS,0,0,255
131012,2024,Enero,1,ACETATOS CARTA PAQ X 50,VARIOS,330,2900000,2036
113001,2024,Enero,1,BOLSILLO CARNET 60 X 90 MM 175 MIC CAJA X 100,LAMINACION,9,45000,628
113005,2024,Enero,1,BOLSILLO CARTA 225MM X 288MM 125 MIC CAJA X 100,LAMINACION,1129,42315000,8819
113006,2024,Enero,1,BOLSILLO CARTA 225MM X 288MM 175 MIC CAJA X 100,LAMINACION,201,8925000,1387
113007,2024,Enero,1,BOLSILLO CARTA 225MM X 288MM 250 MIC CAJA X 50,LAMINACION,93,3813000,2704
113002,2024,Enero,1,BOLSILLO CEDULA 70 X 100 MM 175 MIC CAJA X 100,LAMINACION,125,812500,8784
113008,2024,Enero,1,BOLSILLO OFICIO 225MM X 337MM 125 MIC CAJA X 100,LAMINACION,427,17582085,1993
113003,2024,Enero,1,BOLSILLO TARJETA PROPIEDAD 80 X 110 MM 175 MIC CAJA X 100,LAMINACION,121,955900,6176
121009,2024,Enero,1,CARATULA CARTA GRAIN PAQ X 50 AZUL,CARATULA,29,421400,3230
121010,2024,Enero,1,CARATULA CARTA GRAIN PAQ X 50 NEGRO,CARATULA,268,3835700,2682
121034,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 AMARILLO,CARATULA,34,447400,2008
121017,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 AZUL T-1,CARATULA,76,997175,3472
121018,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 AZUL T-2,CARATULA,164,2148025,1671
121019,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 HUMO,CARATULA,151,1987750,3140
121020,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 LILA,CARATULA,72,945925,2007
121021,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 NARANJA,CARATULA,13,172400,2586
121022,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 ROJO,CARATULA,71,930975,2689
121023,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 TRANSPARENTE,CARATULA,801,10564025,13468
121024,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 VERDE T-1,CARATULA,13,172400,1374
121025,2024,Enero,1,CARATULA CARTA STRIPE PAQ X 50 VERDE T-2,CARATULA,38,501275,4409
121032,2024,Enero,1,CARATULA LEGAL STRIPE PAQ X 50 TRANSPARENTE,CARATULA,4,280000,865
121030,2024,Enero,1,CARATULA OFICIO STRIPE PAQ X 50 TRANSPARENTE,CARATULA,341,4954850,2659
121031,2024,Enero,1,CARATULA OFICIO STRIPE PAQ X 50 VERDE T-2,CARATULA,94,1445000,7
122009,2024,Enero,1,CARRETE  2.1   16 MM X 10500 LOOPS BLANCO,ANILLO DOBLE O,0,0,0
122010,2024,Enero,1,CARRETE  2.1   16 MM X 10500 LOOPS NEGRO,ANILLO DOBLE O,1,280000,16
122011,2024,Enero,1,CARRETE  2.1   16 MM X 10500 LOOPS PLATA,ANILLO DOBLE O,0,0,16
122013,2024,Enero,1,CARRETE  2.1   19 MM X 7000 LOOPS BLANCO,ANILLO DOBLE O,0,0,0
122016,2024,Enero,1,CARRETE  2.1   19 MM X 7000 LOOPS BRONCE,ANILLO DOBLE O,0,0,5
122014,2024,Enero,1,CARRETE  2.1   19 MM X 7000 LOOPS NEGRO,ANILLO DOBLE O,0,0,0
122015,2024,Enero,1,CARRETE  2.1   19 MM X 7000 LOOPS PLATA,ANILLO DOBLE O,0,0,5
122017,2024,Enero,1,CARRETE  3.1    8 MM X 60000 LOOPS BLANCO,ANILLO DOBLE O,12,4684320,89
122018,2024,Enero,1,CARRETE  3.1    8 MM X 60000 LOOPS NEGRO,ANILLO DOBLE O,3,1257000,76
122019,2024,Enero,1,CARRETE  3.1    8 MM X 60000 LOOPS PLATA,ANILLO DOBLE O,0,0,10
122020,2024,Enero,1,CARRETE  3.1    9 MM X 43000 LOOPS BLANCO,ANILLO DOBLE O,17,5893000,25
122021,2024,Enero,1,CARRETE  3.1    9 MM X 43000 LOOPS BRONCE,ANILLO DOBLE O,2,852000,34
122022,2024,Enero,1,CARRETE  3.1    9 MM X 43000 LOOPS NEGRO,ANILLO DOBLE O,0,0,1
122023,2024,Enero,1,CARRETE  3.1    9 MM X 43000 LOOPS PLATA,ANILLO DOBLE O,0,0,14
122024,2024,Enero,1,CARRETE  3.1   11 MM X 32000 LOOPS BLANCO,ANILLO DOBLE O,2,734000,2
122025,2024,Enero,1,CARRETE  3.1   11 MM X 32000 LOOPS NEGRO,ANILLO DOBLE O,2,734000,3
122026,2024,Enero,1,CARRETE  3.1   12 MM X 24000 LOOPS BLANCO,ANILLO DOBLE O,0,0,0
122027,2024,Enero,1,CARRETE  3.1   12 MM X 24000 LOOPS NEGRO,ANILLO DOBLE O,1,305000,1
122028,2024,Enero,1,CARRETE  3.1   12 MM X 24000 LOOPS PLATA,ANILLO DOBLE O,0,0,0
122029,2024,Enero,1,CARRETE  3.1   14 MM X 19300 LOOPS BLANCO,ANILLO DOBLE O,0,0,0
122030,2024,Enero,1,CARRETE  3.1   14 MM X 19300 LOOPS NEGRO,ANILLO DOBLE O,3,963000,14
122031,2024,Enero,1,CARRETE  3.1   14 MM X 19300 LOOPS PLATA,ANILLO DOBLE O,4,1540000,7
122081,2024,Enero,1,DOBLE O CARTA 2.1    8 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,444
122082,2024,Enero,1,DOBLE O CARTA 2.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,15,345000,214
122083,2024,Enero,1,DOBLE O CARTA 2.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,4,100000,500
122084,2024,Enero,1,DOBLE O CARTA 2.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,33,812500,394
122085,2024,Enero,1,DOBLE O CARTA 2.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,56,1904000,250
122086,2024,Enero,1,DOBLE O CARTA 2.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,26,867000,326
122087,2024,Enero,1,DOBLE O CARTA 2.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,353
122088,2024,Enero,1,DOBLE O CARTA 2.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,10,430000,237
122089,2024,Enero,1,DOBLE O CARTA 2.1   16 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,19,494000,665
122090,2024,Enero,1,DOBLE O CARTA 2.1   16 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,70,1664000,307
122091,2024,Enero,1,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,16,560000,336
122112,2024,Enero,1,DOBLE O CARTA 2.1   19 MM  CAJA X 50 BRONCE,ANILLO DOBLE O,10,350000,182
122092,2024,Enero,1,DOBLE O CARTA 2.1   19 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,44,1382500,188
122093,2024,Enero,1,DOBLE O CARTA 2.1   22 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,8,344000,270
122094,2024,Enero,1,DOBLE O CARTA 2.1   22 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,11,473000,402
122095,2024,Enero,1,DOBLE O CARTA 2.1   25 MM  CAJA X 50 BLANCO,ANILLO DOBLE O,4,200000,288
122096,2024,Enero,1,DOBLE O CARTA 2.1   25 MM  CAJA X 50 NEGRO,ANILLO DOBLE O,9,425000,126
122097,2024,Enero,1,DOBLE O CARTA 2.1   28 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,5,272250,393
122098,2024,Enero,1,DOBLE O CARTA 2.1   28 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,0,0,348
122099,2024,Enero,1,DOBLE O CARTA 2.1   32 MM  CAJA X 30 BLANCO,ANILLO DOBLE O,3,189000,449
122100,2024,Enero,1,DOBLE O CARTA 2.1   32 MM  CAJA X 30 NEGRO,ANILLO DOBLE O,6,378000,95
122101,2024,Enero,1,DOBLE O CARTA 3.1    8 MM   CAJA X 100 BLANCO,ANILLO DOBLE O,2,46000,638
122102,2024,Enero,1,DOBLE O CARTA 3.1    8 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0,448
122103,2024,Enero,1,DOBLE O CARTA 3.1    9 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,0,0,519
122104,2024,Enero,1,DOBLE O CARTA 3.1    9 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,13,300000,251
122105,2024,Enero,1,DOBLE O CARTA 3.1   11 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,15,450000,422
122106,2024,Enero,1,DOBLE O CARTA 3.1   11 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,30,900000,213
122108,2024,Enero,1,DOBLE O CARTA 3.1   12 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,4,148000,703
122107,2024,Enero,1,DOBLE O CARTA 3.1   12 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,2,74000,387
122109,2024,Enero,1,DOBLE O CARTA 3.1   12 MM  CAJA X 100 PLATA,ANILLO DOBLE O,0,0,160
122110,2024,Enero,1,DOBLE O CARTA 3.1   14 MM  CAJA X 100 BLANCO,ANILLO DOBLE O,3,129000,359
122111,2024,Enero,1,DOBLE O CARTA 3.1   14 MM  CAJA X 100 NEGRO,ANILLO DOBLE O,0,0,316
112031,2024,Enero,1,FOIL S1 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,0,0,0
112032,2024,Enero,1,FOIL S1 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,0,0,0
112033,2024,Enero,1,FOIL S2 (101) 640 MM X 120 MT 12 MIC DORADO,LAMINACION,0,0,0
112034,2024,Enero,1,FOIL S2 (120) 640 MM X 120 MT 12 MIC PLATA,LAMINACION,0,0,0
112036,2024,Enero,1,FOIL S4 (S15) 640 MM X 120 MT 12 MIC PLATA HOLOGRAFICO,LAMINACION,0,0,0
112035,2024,Enero,1,FOIL S4 (SA18) 640 MM X 120 MT 12 MIC DORADO HOLOGRAFICO,LAMINACION,0,0,0
111001,2024,Enero,1,ROLLO 113 MM X 60 MTS 175 MICRAS,LAMINACION,50,1450000,736
111002,2024,Enero,1,ROLLO 113 MM X 60 MTS 250 MICRAS,LAMINACION,5,195000,218
111003,2024,Enero,1,ROLLO 226 MM X 60 MTS 125 MICRAS,LAMINACION,407,15246000,706
111004,2024,Enero,1,ROLLO 226 MM X 60 MTS 175 MICRAS,LAMINACION,0,0,0
111005,2024,Enero,1,ROLLO 226 MM X 60 MTS 250 MICRAS,LAMINACION,4,316000,153
111007,2024,Enero,1,ROLLO 300 MM X 60 MTS 125 MICRAS,LAMINACION,7,392000,101
111008,2024,Enero,1,ROLLO 300 MM X 60 MTS 250 MICRAS,LAMINACION,6,630000,111
111018,2024,Enero,1,ROLLO 350 MM X 60 MTS 250 MICRAS,LAMINACION,4,480000,252
111010,2024,Enero,1,ROLLO 375 MM X 60 MTS 125 MICRAS,LAMINACION,2,136000,255
111013,2024,Enero,1,ROLLO 375 MM X 75 MTS 75 MICRAS MATTE,PLASTIFICACION,0,0,122
111019,2024,Enero,1,ROLLO 540 MM X 60 MTS 125 MICRAS,PLASTIFICACION,0,0,100
111020,2024,Enero,1,ROLLO 540 MM X 60 MTS 175 MICRAS,PLASTIFICACION,0,0,100
111016,2024,Enero,1,ROLLO 680 MM X 60 MTS 125 MICRAS BRILLANTE,PLASTIFICACION,6,930000,139
112001,2024,Enero,1,ROLLO BOPP BRILLANTE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,4,1147500,60
112002,2024,Enero,1,ROLLO BOPP BRILLANTE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,9,2963140,155
112003,2024,Enero,1,ROLLO BOPP BRILLANTE 330 MM X 200 MT 23 MIC,PLASTIFICACION,62,3631000,717
112006,2024,Enero,1,ROLLO BOPP BRILLANTE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,18,7103810,93
112026,2024,Enero,1,ROLLO BOPP BRILLANTE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,8,3610220,69
112007,2024,Enero,1,ROLLO BOPP BRILLANTE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,8,4144410,68
112008,2024,Enero,1,ROLLO BOPP BRILLANTE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,55,30629685,113
112028,2024,Enero,1,ROLLO BOPP BRILLANTE 595 MM X 4000 MT 18 MIC,PLASTIFICACION,16,8162970,3
112009,2024,Enero,1,ROLLO BOPP BRILLANTE 695 MM X 4000 MT 18 MIC,PLASTIFICACION,16,9348520,78
112024,2024,Enero,1,ROLLO BOPP MATE 200 MM X 4000 MT 18 MIC,PLASTIFICACION,10,2001410,64
112010,2024,Enero,1,ROLLO BOPP MATE 250 MM X 4000 MT 18 MIC,PLASTIFICACION,20,5459165,79
112011,2024,Enero,1,ROLLO BOPP MATE 300 MM X 4000 MT 18 MIC,PLASTIFICACION,22,6699875,87
112012,2024,Enero,1,ROLLO BOPP MATE 330 MM X 200 MT 23 MIC,PLASTIFICACION,42,2436000,657
112021,2024,Enero,1,ROLLO BOPP MATE 330 MM X 4000 MT 18 MIC,PLASTIFICACION,8,2763100,23
112013,2024,Enero,1,ROLLO BOPP MATE 330 MM X 500 MT 22 MIC,PLASTIFICACION,0,0,184
112015,2024,Enero,1,ROLLO BOPP MATE 345 MM X 4000 MT 18 MIC,PLASTIFICACION,31,11203060,42
112025,2024,Enero,1,ROLLO BOPP MATE 400 MM X 4000 MT 18 MIC,PLASTIFICACION,5,1984293,60
112016,2024,Enero,1,ROLLO BOPP MATE 445 MM X 4000 MT 18 MIC,PLASTIFICACION,12,5541240,50
112017,2024,Enero,1,ROLLO BOPP MATE 495 MM X 4000 MT 18 MIC,PLASTIFICACION,64,32901423,192
112018,2024,Enero,1,ROLLO BOPP MATE 595 MM X 4000 MT 18 MIC,ANILLO DOBLE O,18,8340218,3
112019,2024,Enero,1,ROLLO BOPP MATE 695 MM X 4000 MT 18 MIC,ANILLO DOBLE O,10,5413590,18
112020,2024,Enero,1,ROLLO HOLOGRAFICO 495 MM X 1500 MT 24 MIC,ANILLO DOBLE O,0,0,0
112022,2024,Enero,1,ROLLO METALIZADO DORADO 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,0,0,0
112023,2024,Enero,1,ROLLO METALIZADO PLATA 495 MM X 1000 MT 22 MIC,ANILLO DOBLE O,0,0,0
112027,2024,Enero,1,ROLLO PIEL DURAZNO 495 MM X 200 MT 28 MIC,ANILLO DOBLE O,0,0,0
112005,2024,Enero,1,ROLLO SUPERBONDING BRILLANTE 330 MM X 500 MT 30 MIC,ANILLO DOBLE O,0,0,62
122041,2024,Enero,1,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 BLANCO,ANILLO DOBLE O,1,389700,91
122042,2024,Enero,1,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 NEGRO,ANILLO DOBLE O,0,0,3
122043,2024,Enero,1,TIRA 2.1 X 64 LOOPS  12MM CAJA X 540 PLATA,ANILLO DOBLE O,0,0,60
122044,2024,Enero,1,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 BLANCO,ANILLO DOBLE O,7,2842000,36
122045,2024,Enero,1,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 NEGRO,ANILLO DOBLE O,4,1583400,10
122046,2024,Enero,1,TIRA 2.1 X 64 LOOPS  14MM CAJA X 384 PLATA,ANILLO DOBLE O,1,467000,29
122047,2024,Enero,1,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BLANCO,ANILLO DOBLE O,12,4620000,164
122048,2024,Enero,1,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 BRONCE,ANILLO DOBLE O,2,874000,56
122049,2024,Enero,1,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 NEGRO,ANILLO DOBLE O,10,4000000,205
122050,2024,Enero,1,TIRA 2.1 X 64 LOOPS  16MM CAJA X 308 PLATA,ANILLO DOBLE O,21,9160000,27
122051,2024,Enero,1,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BLANCO,ANILLO DOBLE O,14,6142500,80
122052,2024,Enero,1,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 BRONCE,ANILLO DOBLE O,10,5154100,26
122053,2024,Enero,1,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 NEGRO,ANILLO DOBLE O,11,4905000,108
122054,2024,Enero,1,TIRA 2.1 X 64 LOOPS  19MM CAJA X 252 PLATA,ANILLO DOBLE O,1,492100,1
122055,2024,Enero,1,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BLANCO,ANILLO DOBLE O,4,1674750,78
122056,2024,Enero,1,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 BRONCE,ANILLO DOBLE O,4,1925000,6
122057,2024,Enero,1,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 NEGRO,ANILLO DOBLE O,4,1608012,80
122058,2024,Enero,1,TIRA 2.1 X 64 LOOPS  22MM CAJA X 192 PLATA,ANILLO DOBLE O,2,1000000,30
122059,2024,Enero,1,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BLANCO,ANILLO DOBLE O,1,377000,80
122077,2024,Enero,1,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 BRONCE,ANILLO DOBLE O,0,0,0
122060,2024,Enero,1,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 NEGRO,ANILLO DOBLE O,0,0,54
122061,2024,Enero,1,TIRA 2.1 X 64 LOOPS  25MM CAJA X 140 PLATA,ANILLO DOBLE O,1,434000,15
122062,2024,Enero,1,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 BLANCO,ANILLO DOBLE O,5,2110000,65
122063,2024,Enero,1,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 NEGRO,ANILLO DOBLE O,0,0,44
122064,2024,Enero,1,TIRA 2.1 X 64 LOOPS  28MM CAJA X 96 PLATA,ANILLO DOBLE O,0,0,31
122065,2024,Enero,1,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 BLANCO,ANILLO DOBLE O,2,932000,69
122066,2024,Enero,1,TIRA 2.1 X 64 LOOPS  32MM CAJA X 96 NEGRO,ANILLO DOBLE O,6,2516400,60
131008,2024,Enero,1,VARILLA MEDIA LUNA  10 CM X 100 BLANCO,ANILLO DOBLE O,100,1200000,2063
131007,2024,Enero,1,VARILLA MEDIA LUNA  10 CM X 100 NEGRO,ANILLO DOBLE O,80,936000,1053
131010,2024,Enero,1,VARILLA MEDIA LUNA  15 CM X 100 BLANCO,ANILLO DOBLE O,1,14000,875
131009,2024,Enero,1,VARILLA MEDIA LUNA  15 CM X 100 NEGRO,ANILLO DOBLE O,0,0,517
131033,2024,Enero,1,VARILLA MEDIA LUNA  20 CM X 100 BLANCO,ANILLO DOBLE O,0,0,12
131034,2024,Enero,1,VARILLA MEDIA LUNA  20 CM X 100 NEGRO,ANILLO DOBLE O,0,0,372
131018,2024,Enero,1,YOYO ORIGINAL CAJA X 50 AZUL,VARIOS,100,5905000,1287
131019,2024,Enero,1,YOYO ORIGINAL CAJA X 50 BLANCO,VARIOS,91,5317750,2145
131020,2024,Enero,1,YOYO ORIGINAL CAJA X 50 NEGRO,VARIOS,0,0,1040
